OBJECTID_1,PROVINCE,CITY,COUNTY,AET,PM2.5,ppt,tem,wind,NOX,SO2,fertilzier,manure
208,贵州省,毕节市,七星关区,21.275419,25.1625,16.958659,5.463687,1.669832,51.21837954,58.60932746,19137.58135,13608.84891
209,贵州省,毕节市,大方县,22.047778,18.637037,18.622222,5.314444,1.775556,54.92770866,64.46769442,18627.50086,9049.211995
210,贵州省,毕节市,赫章县,17.625444,21.75,13.50355,5.660947,2.008284,13.29087881,31.70085198,10003.34314,8387.110287
211,贵州省,毕节市,金沙县,23.681061,50.966667,19.801515,6.288636,1.696212,23.95789682,67.41887865,13259.40714,7414.733858
212,贵州省,毕节市,纳雍县,22.619531,52.199999,17.330469,6.292188,1.707813,136.4794172,48.05681346,15610.40827,8096.290699
213,贵州省,毕节市,黔西县,24.030882,51.885714,19.138971,6.4375,1.765441,91.22070861,34.62214988,16551.92705,8183.086792
214,贵州省,毕节市,威宁彝族回族苗族自治县,15.040896,47.02,11.078806,7.484179,2.277313,65.208376,33.68380234,21138.90056,19420.66297
215,贵州省,毕节市,织金县,24.697987,48.98,19.996644,6.367785,1.853691,75.52473514,19.01384882,9663.501722,9673.500598
216,山东省,滨州市,滨城区,0.0,46.0875,4.123333,1.788333,2.093333,60.17303086,24.23480381,9683.999997,9379.097475
217,山东省,滨州市,博兴县,0.0,54.381818,4.627273,2.189091,2.129091,39.8602043,9.167364726,12136.33333,8039.530873
218,山东省,滨州市,惠民县,0.0,25.759524,3.357692,1.267949,1.930769,152.3043518,44.90541793,24656.33333,21700.17922
219,山东省,滨州市,无棣县,0.0,26.39661,2.702564,1.483761,3.040171,8.717555984,2.254334599,25847.33333,27588.35812
220,山东省,滨州市,阳信县,0.0,21.801539,2.986,1.092,2.098,4.404136315,0.876000997,14572.66666,44430.13742
221,山东省,滨州市,沾化区,0.0,51.875,3.35098,1.436275,2.788235,4.025565805,0.914963319,8254.999997,8248.47363
222,山东省,滨州市,邹平县,0.0,49.75625,4.197333,2.010667,1.901333,104.8491283,43.572458,19319.66666,15194.89566
223,新疆维吾尔自治区,博尔塔拉蒙古自治州,博乐市,0.0,51.8625,14.953036,-11.612146,1.11336,87.19519925,24.57554691,8174.20986,6466.722834
224,新疆维吾尔自治区,博尔塔拉蒙古自治州,精河县,0.0,48.199999,8.691703,-13.371325,1.084716,89.2007388,23.07231546,15509.98993,5141.413109
225,新疆维吾尔自治区,博尔塔拉蒙古自治州,温泉县,0.0,57.414286,23.681201,-11.617755,1.18329,42.95682187,15.08011325,5559.866213,5824.743428
226,河北省,沧州市,泊头市,0.0,47.095653,2.272581,-0.203226,1.914516,78.82780246,29.14018684,16896.148,6175.020506
227,河北省,沧州市,沧县,0.0,47.950001,2.153684,0.054737,1.943158,103.8891764,20.40801402,21772.02001,7601.161127
228,河北省,沧州市,东光县,0.0,50.616667,2.27381,-0.12619,1.904762,48.22204351,21.10461293,15616.49691,4938.890929
229,河北省,沧州市,海兴县,0.0,52.344445,2.323529,1.170588,3.017647,47.9015026,14.8945459,7356.640019,3444.770482
230,河北省,沧州市,河间市,0.0,61.354546,2.269737,-0.078947,1.873684,133.4212983,39.73522389,18661.26731,6169.023635
231,河北省,沧州市,黄骅市,0.0125,62.1,2.070312,0.959375,2.984375,110.4489865,40.72915371,5671.719128,9490.286688
232,河北省,沧州市,孟村回族自治县,0.0,51.95,2.431818,0.386364,2.131818,40.08412493,23.37104841,6084.265469,8255.830742
233,河北省,沧州市,南皮县,0.0,54.561538,2.219565,-0.008696,1.891304,96.57056886,30.8013217,7041.121242,4604.002312
234,河北省,沧州市,青县,0.0,48.47,2.172414,-0.105172,1.884483,65.74017298,28.95126619,9386.076068,4610.982331
235,河北省,沧州市,任丘市,0.0,51.549999,1.788333,0.078333,1.845,194.2356083,39.93727321,21106.82745,6489.793404
236,河北省,沧州市,肃宁县,0.0,2.935652,1.954839,0.364516,1.941935,55.70669987,26.77217229,13087.86208,6146.148557
237,河北省,沧州市,吴桥县,0.0,1.669136,2.434211,-0.134211,1.965789,404.3263173,131.3728772,8987.374671,6141.132545
238,河北省,沧州市,献县,0.0,2.068421,2.498592,-0.122535,1.923944,2.192768331,0.128348136,16407.41714,13019.04818
239,河北省,沧州市,沧州新华区,0.0,1.868224,2.12,0.66,1.9,1.405997723,0.137114617,187.682993,162.052359
240,河北省,沧州市,盐山县,0.0,1.302632,2.436,0.46,2.17,3.204600834,0.262844311,6531.584386,9795.592802
241,河北省,沧州市,运河区,0.0,2.019298,2.357143,0.742857,1.9,4.668220254,0.399242746,489.71022,409.588162
242,西藏自治区,昌都市,八宿县,0.095023,1.689844,2.196229,-2.756712,3.037255,2.17631778,0.196923741,286.649923,2287.137468
243,西藏自治区,昌都市,边坝县,0.0,1.495238,0.930126,-4.259414,2.848954,9.823496391,4.774028519,302.476187,3660.768628
244,西藏自治区,昌都市,察雅县,0.074049,2.162338,1.370022,2.369575,2.895078,10.94583871,5.466977582,329.98171,4010.130032
245,西藏自治区,昌都市,卡若区,0.060708,4.278704,1.560877,1.500843,2.600169,3.805424272,0.300972185,506.52489,8493.4613
246,西藏自治区,昌都市,丁青县,0.0,4.409174,1.169185,-5.369481,2.94637,2.084622806,0.215094162,709.47337,4478.494725
247,西藏自治区,昌都市,贡觉县,0.079351,39.871111,1.563127,2.69705,2.841298,8.833260475,3.920344855,362.56518,2757.194326
248,西藏自治区,昌都市,江达县,0.065793,33.103093,2.214345,0.280552,2.634069,1.647032822,0.163066081,442.5428,5241.652567
249,西藏自治区,昌都市,类乌齐县,0.0,37.490385,1.168391,-1.081034,2.627299,19.31029709,5.146149593,252.204537,4535.228934
250,西藏自治区,昌都市,洛隆县,0.0082,33.535051,1.0082,-1.136902,2.716401,25.55988997,3.231348012,566.783153,2369.102129
251,西藏自治区,昌都市,芒康县,0.31557,33.07757,1.517335,2.601284,2.857785,11.15821018,2.271069581,634.65834,5582.257989
252,西藏自治区,昌都市,左贡县,0.277516,27.329252,2.483176,-0.668396,3.021698,54.07953011,6.11987578,326.42715,2750.392775
253,新疆维吾尔自治区,昌吉回族自治州,昌吉市,0.0,26.771354,5.660928,-15.522824,1.493424,47.42488259,6.677478373,14531.84015,15070.91152
254,新疆维吾尔自治区,昌吉回族自治州,阜康市,0.0,45.044444,6.337255,-15.370232,1.391444,2.384679177,0.42584066,6059.001742,10386.89081
255,新疆维吾尔自治区,昌吉回族自治州,呼图壁县,0.0,40.673913,5.603079,-16.552026,1.286872,3.684533634,0.966691759,25899.29007,18087.82778
256,新疆维吾尔自治区,昌吉回族自治州,吉木萨尔县,0.0,41.1,5.051625,-13.856214,1.316252,32.25289533,21.52910338,8275.575302,9808.230243
257,新疆维吾尔自治区,昌吉回族自治州,玛纳斯县,0.0,41.22,5.121667,-17.3145,1.090167,61.45138668,28.79251983,28744.71381,11129.39721
258,新疆维吾尔自治区,昌吉回族自治州,木垒哈萨克自治县,0.0,40.633334,1.841524,-11.188055,1.4843,68.08905005,40.06290111,5002.878716,11594.50902
259,新疆维吾尔自治区,昌吉回族自治州,奇台县,0.0,30.897059,3.699815,-11.854386,1.245152,24.02703479,14.3425612,17629.21673,28464.16328
260,湖南省,常德市,安乡县,32.744262,34.192308,62.439344,6.711475,2.391803,46.68527049,25.69978911,19161.45467,6801.367039
261,湖南省,常德市,鼎城区,32.286466,43.550001,62.337594,6.909023,2.272932,48.45152627,14.41572325,29268.13534,13548.51088
262,湖南省,常德市,汉寿县,31.198214,41.347619,69.967857,6.861607,2.274107,47.27770387,26.03494928,25497.05796,12144.82636
263,湖南省,常德市,津市市,33.310345,45.433333,58.317241,6.848276,2.341379,137.4119441,71.35651219,7517.991505,6943.734142
264,湖南省,常德市,临澧县,33.838095,43.323076,53.031746,6.92381,2.273016,31.42583425,23.24136512,16471.27987,13912.78461
265,湖南省,常德市,石门县,29.813615,44.975,46.328169,5.856338,2.086385,87.60719524,11.09238638,14294.97677,19331.94207
266,湖南省,常德市,桃源县,33.106224,45.5,53.830705,6.891286,2.222407,267.0407696,44.09260563,32584.94367,25220.67516
267,湖南省,常德市,武陵区,31.935294,41.440001,63.611765,7.070588,2.123529,302.7158284,75.35882015,1383.748603,57.917062
268,湖南省,常德市,澧县,33.917273,34.356322,51.18,6.86,2.276364,330.4511846,109.666219,23431.90581,13970.76523
269,江苏省,常州市,金坛区,30.053704,35.130303,60.687037,5.518519,2.546296,111.4630645,14.77868539,14841.00287,9198.414335
270,江苏省,常州市,武进区,28.975,33.303448,74.233333,5.283333,2.415278,104.6798362,23.9406673,2898.550976,4011.222415
271,江苏省,常州市,天宁区,29.566667,38.256604,75.733333,5.266667,2.366667,38.9719826,8.250803107,760.64824,88.097103
272,江苏省,常州市,新北区,29.347826,39.468421,65.813043,5.13913,2.46087,27.81173634,7.615290886,7376.406543,2601.064078
273,江苏省,常州市,钟楼区,29.6,38.985714,77.533333,5.266667,2.466667,26.71589306,9.049739496,449.645993,283.566382
274,江苏省,常州市,溧阳市,30.237349,45.0,62.492771,5.786747,2.553012,126.9977701,41.34148864,15067.70209,4601.675883
275,吉林省,长春市,长春市区,0.0,43.776923,5.931967,-12.007377,2.053074,48.38262835,26.5676029,67530.41476,44792.65422
276,吉林省,长春市,德惠市,0.0,44.299999,5.041237,-12.502062,2.434536,524.5633626,281.3244874,39993.23829,64297.858
277,吉林省,长春市,农安县,0.0,46.099998,3.572321,-12.353869,2.552679,171.4035345,81.38106139,64941.50858,68661.6714
278,吉林省,长春市,榆树市,0.0,31.897826,5.654045,-12.972816,2.618123,472.1527063,165.1086568,88481.88335,40720.01191
279,湖南省,长沙市,长沙县,30.426733,37.44,91.60495,7.273267,2.10396,280.1970672,150.1011112,14405.34823,14375.14752
280,湖南省,长沙市,开福区,29.736364,38.909091,92.554545,7.172727,2.109091,16.65906202,10.63804129,788.458577,733.284931
281,湖南省,长沙市,宁乡市,29.325161,42.799999,80.234839,6.807097,2.170968,110.0058802,46.57884366,28558.93941,29674.40145
282,湖南省,长沙市,天心区,29.62,29.67,96.8,7.22,2.16,38.35433424,19.94073906,481.07681,116.226658
283,湖南省,长沙市,望城区,29.247297,45.199999,91.360811,6.860811,2.139189,386.9485015,139.8796676,11263.08611,8286.466745
284,湖南省,长沙市,雨花区,29.885714,38.863637,94.957143,7.385714,2.1,41.0496876,17.98084189,223.03594,92.488592
285,湖南省,长沙市,岳麓区,29.416667,41.116667,95.683333,6.983333,2.116667,737.3568002,171.7084976,2495.729469,745.493609
286,湖南省,长沙市,芙蓉区,29.9,30.428572,93.9,7.6,2.0,18.83286577,9.992176524,22.337403,0.0
287,湖南省,长沙市,浏阳市,31.717045,40.569231,90.598106,7.192045,2.099242,247.2790383,73.797794,21939.70943,24802.53806
288,山西省,长治市,长治县,0.0,37.868,10.503571,0.664286,2.167857,16.43543515,6.529204209,7286.949171,4647.693792
289,山西省,长治市,长子县,0.0,40.11,9.75,0.533333,2.196667,19.62455169,9.604163319,8862.706423,3435.025188
290,山西省,长治市,长治城区,0.0,38.158824,10.375,1.4,2.175,8.010987139,5.300587821,121.010133,195.243062
291,山西省,长治市,壶关县,0.0,41.221428,9.296667,-0.078333,2.678333,33.80284803,13.08016489,4017.980555,2482.467676
292,山西省,长治市,长治郊区,0.0,29.67551,10.146667,1.32,2.18,26.02760916,9.278315354,2967.601633,1155.585763
293,山西省,长治市,黎城县,0.0,29.136957,6.610938,0.845313,2.226563,54.89568683,20.04454647,2024.467062,1069.201063
294,山西省,长治市,潞城市,0.0,27.107407,9.215385,1.305128,2.012821,28.57719963,8.561896567,3163.185238,1722.915803
295,山西省,长治市,平顺县,0.0,28.295833,7.860227,0.159091,2.705682,29.3663617,7.279744203,1569.446319,949.033398
296,山西省,长治市,沁县,0.0,26.16875,7.991781,-0.138356,1.994521,34.09948214,16.82007887,3373.234758,2044.935721
297,山西省,长治市,沁源县,0.0,30.9,6.62953,-1.491946,2.655034,26.44978465,8.871691546,925.389889,907.800916
298,山西省,长治市,屯留县,0.0,31.45,9.318841,0.569565,2.052174,15.34092069,6.498295557,10166.3511,1841.288704
299,山西省,长治市,武乡县,0.0,26.333333,7.184375,-0.353125,2.147917,257.7778189,54.71158168,2725.874272,1936.549279
300,山西省,长治市,襄垣县,0.0,24.278571,8.905882,0.520588,1.942647,86.95419433,25.02262268,5017.770098,1273.447463
301,辽宁省,朝阳市,北票市,0.0,29.200001,0.8525,-4.708929,2.163214,82.30249545,24.8095224,10776.10158,27513.63446
302,辽宁省,朝阳市,朝阳县,0.0,29.284615,0.773308,-3.824436,1.76015,31.26505576,7.50570334,17525.25992,26342.46901
303,辽宁省,朝阳市,建平县,0.0,27.36,0.449,-4.800667,2.209333,69.58118811,25.29918938,13913.01513,17458.34279
304,辽宁省,朝阳市,喀喇沁左翼蒙古族自治县,0.0,20.8,0.683453,-3.802878,1.52446,15.37009651,13.6537449,5773.466353,13288.66921
305,辽宁省,朝阳市,凌源市,0.0,30.775,0.588177,-3.726108,1.497044,100.1755582,14.3806334,12608.18101,20072.21808
306,辽宁省,朝阳市,龙城区,0.0,32.814286,0.71,-3.295,1.84,6.919950627,5.908405979,2205.540953,6416.735916
307,辽宁省,朝阳市,双塔区,0.0,29.8,0.807692,-3.384615,1.838462,33.55495843,14.92413945,1113.766163,3095.005599
308,广东省,潮州市,潮安区,66.348387,22.05,111.335484,16.562903,3.351613,20.44449097,18.55954711,6389.297436,3299.171342
309,广东省,潮州市,饶平县,66.19186,27.508334,104.572093,16.233721,3.69186,46.64278339,33.67641192,21291.4403,8640.921093
310,广东省,潮州市,湘桥区,67.63,27.563158,109.51,16.94,3.45,5.616654246,3.655239904,3290.882756,786.229818
311,湖南省,郴州市,安仁县,32.626316,27.778948,89.663158,8.577632,2.038158,59.03953044,26.47286401,11377.21449,6042.054435
312,湖南省,郴州市,北湖区,32.625,24.3375,81.0175,8.7925,2.0775,26.69375697,14.54511891,4019.629509,1877.14678
313,湖南省,郴州市,桂东县,32.487838,43.700001,111.771622,6.859459,2.283784,19.70167857,14.85249898,2762.652563,2056.303761
314,湖南省,郴州市,桂阳县,31.354902,31.2,76.372549,9.006536,1.986928,21.72203657,13.23118513,14478.45679,11213.96232
315,湖南省,郴州市,嘉禾县,32.889189,29.983333,73.645946,9.8,1.902703,495.5517982,219.0714779,5480.359572,8842.846816
316,湖南省,郴州市,临武县,34.558333,28.607692,76.779167,9.593056,1.963889,42.36687871,20.11238015,5604.708909,6026.99794
317,湖南省,郴州市,汝城县,36.482114,44.400002,106.255285,8.937398,2.131707,28.38914196,14.82433067,5598.716165,3098.529173
318,湖南省,郴州市,苏仙区,32.853521,34.388889,86.609859,9.029577,2.05493,104.8714567,33.60910286,5230.162736,7832.050934
319,湖南省,郴州市,宜章县,36.117699,41.299999,77.771681,10.122124,1.977876,496.0790545,219.6049426,11801.20076,10969.84592
320,湖南省,郴州市,永兴县,31.866667,37.16,86.804902,8.908824,1.991176,38.95186969,17.79887029,13452.20029,8856.541125
321,湖南省,郴州市,资兴市,33.709091,31.385714,96.632867,8.440559,2.097902,870.5350778,380.6416847,6983.038812,9525.749249
322,四川省,成都市,成华区,16.3,32.6,11.542857,8.6,0.742857,100.5640219,36.08838488,10.23195,0.269669
323,四川省,成都市,崇州市,17.384746,40.075001,13.116949,8.00678,0.647458,99.91905263,35.16573334,7329.798062,12911.68775
324,四川省,成都市,大邑县,16.944118,43.5,13.075,7.658824,0.782353,66.56350222,29.5956774,5779.502365,13161.77271
325,四川省,成都市,都江堰市,16.709231,37.87,13.832308,7.584615,0.856923,118.3617476,40.81964029,3258.721556,7520.285843
326,四川省,成都市,金牛区,17.48,37.200001,12.66,8.76,0.8,292.7057817,112.360078,5.115973,0.269669
327,四川省,成都市,金堂县,17.085484,42.700001,13.68871,8.26129,0.812903,109.2456914,34.88165114,1342.55608,15933.21497
328,四川省,成都市,锦江区,17.5,42.82,13.1,8.666667,0.9,121.2391088,45.63290184,1.550317,0.269669
329,四川省,成都市,龙泉驿区,15.858621,37.95,11.765517,8.293103,0.768966,447.7285212,194.244712,739.025963,1117.910994
330,四川省,成都市,彭州市,16.551282,31.727273,12.491026,7.446154,0.937179,336.932212,128.6692975,8657.161241,11760.96281
331,四川省,成都市,蒲江县,19.6375,39.5,15.096875,9.028125,0.56875,50.89778691,17.66411998,2052.5915,10727.3623
332,四川省,成都市,青白江区,16.172727,26.104651,11.95,8.354545,0.731818,97.79922899,39.46681158,2637.052986,1833.99701
333,四川省,成都市,青羊区,16.833333,19.1,11.433333,8.8,0.733333,318.6455994,110.0712605,9.30178,0.269669
334,四川省,成都市,双流区,16.688136,26.836842,12.372881,8.674576,0.683051,60.39347878,16.81612057,4196.030342,5780.93451
335,四川省,成都市,温江区,17.8,20.371186,12.15625,8.85,0.49375,8.824596085,2.218604393,235.644943,310.212283
336,四川省,成都市,武侯区,18.085714,25.067647,13.5,8.885714,0.914286,14.39323093,6.828011424,0.0,0.269669
337,四川省,成都市,新都区,16.833333,25.569231,11.837037,8.648148,0.637037,12.40031356,4.013169643,4706.697742,2991.130264
338,四川省,成都市,新津县,17.694737,29.3,13.242105,8.968421,0.589474,260.7751596,62.99745487,2083.597416,8349.769542
339,四川省,成都市,邛崃市,20.546575,32.833334,14.779452,9.142466,0.532877,21.9552515,8.36378959,8792.502051,22533.65361
340,四川省,成都市,郫都区,17.521739,17.183,11.604348,8.795652,0.547826,53.41000702,13.3697438,11428.77989,835.931255
341,河北省,承德市,承德县,0.0,29.269697,0.388382,-3.983402,1.837759,74.24505742,19.28260767,7144.825478,19877.78764
342,河北省,承德市,丰宁满族自治县,0.0,26.849999,1.081215,-6.431492,2.92523,12.7880343,3.88985485,6630.995049,25636.90593
343,河北省,承德市,宽城满族自治县,0.0,31.190625,0.57094,-2.883761,1.54359,21.47120732,7.066453731,3108.081342,4312.077216
344,河北省,承德市,隆化县,0.0,32.886363,0.568129,-5.328947,2.429825,19.31040326,8.017513436,10417.30235,22007.98204
345,河北省,承德市,滦平县,0.0,30.383334,0.362626,-3.506061,2.044949,49.31184065,13.64468844,5955.548919,20806.46631
346,河北省,承德市,平泉市,0.0,24.841667,0.44532,-4.444335,1.793103,64.63675612,11.96963463,11258.28046,6068.117407
347,河北省,承德市,双滦区,0.0,15.331333,0.38,-3.513333,1.92,52.62116134,6.777919992,860.080103,630.37067
348,河北省,承德市,双桥区,0.0,23.520879,0.394444,-3.272222,1.722222,7.054917783,1.745011421,801.072977,268.404055
349,河北省,承德市,围场满族蒙古族自治县,0.0,15.130974,1.320246,-8.907394,3.190845,8.287280811,4.794110235,11756.58487,22497.15521
350,河北省,承德市,兴隆县,0.0,12.868571,0.352941,-2.726738,1.972193,17.21637863,10.81274331,4573.162899,4555.629207
351,河北省,承德市,鹰手营子矿区,0.0,25.825,0.361538,-3.276923,2.107692,17.11004886,5.542133748,200.02058,245.913743
352,安徽省,池州市,东至县,36.784916,25.032432,57.608939,7.047486,2.388827,12.32365292,8.294899301,14051.33333,6838.818554
353,安徽省,池州市,贵池区,34.491241,14.558019,46.822628,6.670803,2.357664,56.84380072,23.32115285,10906.66666,7179.481632
